"IES_PADRE","CODIGO_INSTITUCION","NOMBRE_INSTITUCION","ESTADO_INSTITUCION","CARACTER_ACADEMICO","SECTOR","CODIGO_SNIES_DEL_PROGRAMA","CODIGO_ANTERIOR_ICFES","NOMBRE_DEL_PROGRAMA","TITULO_OTORGADO","ESTADO_PROGRAMA","RECONOCIMIENTO_DEL_MINISTERIO","RESOLUCION_DE_APROBACION","FECHA_DE_RESOLUCION","FECHA_EJECUTORIA","VIGENCIA_AÑOS","FECHA_DE_REGISTRO_EN_SNIES","YEAR","CINE_F_2013_AC_CAMPO_AMPLIO","CINE_F_2013_AC_CAMPO_ESPECIFIC","CINE_F_2013_AC_CAMPO_DETALLADO","AREA_DE_CONOCIMIENTO","NUCLEO_BASICO_DEL_CONOCIMIENTO","NIVEL_ACADEMICO","NIVEL_DE_FORMACION","MODALIDAD","NUMERO_CREDITOS","NUMERO_PERIODOS_DE_DURACION","PERIODICIDAD","SE_OFRECE_POR_CICLOS_PROPEDEUT","PERIODICIDAD_ADMISIONES","PROGRAMA_EN_CONVENIO","DEPARTAMENTO_OFERTA_PROGRAMA","MUNICIPIO_OFERTA_PROGRAMA","COSTO_MATRICULA_ESTUD_NUEVOS"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","54878","54878","ESPECIALIZACIÓN EN INSTRUMENTACIÓN Y CONTROL INDUSTRIAL","ESPECIALISTA EN INSTRUMENTACIÓN Y CONTROL INDUSTRIAL","Activo","Registro calificado","933","31/01/2022","01/02/2021","7","25/09/2009","2009","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Ingeniería y profesiones afines no clasificadas en otra parte","Ingeniería, arquitectura, urbanismo y afines","Ingeniería electrónica, telecomunicaciones y afines","Posgrado","Especializacion universitaria","Presencial","30","2","Semestral","No","Anual","N","Meta","Villavicencio","5096000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","7885","1.11956333385E+20","ESPECIALIZACION EN PRODUCCION AGRICOLA TROPICAL SOSTENIBLE","ESPECIALISTA EN PRODUCCION AGRICOLA TROPICAL SOSTENIBLE","Activo","Registro calificado","9885","17/06/2020","18/11/2020","7","23/02/1999","1999","Agropecuario, Silvicultura, Pesca y Veterinaria","Agropecuario","Producción agrícola y ganadera","Agronomía, veterinaria y afines","Agronomía","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Anual","N","Meta","Villavicencio","5642000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","111652","111652","ESPECIALIZACION EN SALUD FAMILIAR Y COMUNITARIA","ESPECIALISTA EN SALUD FAMILIAR Y COMUNITARIA","Activo","Registro calificado","13151","31/07/2023","02/08/2023","7","20/09/2023","2023","Salud y Bienestar","Salud","Salud no clasificada en otra parte","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","30","2","Semestral","No","Anual","N","Meta","Villavicencio","6448000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","103198","103198","ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO","ESPECIALISTA EN SEGURIDAD Y SALUD EN EL TRABAJO","Activo","Registro calificado","17538","14/09/2021","30/09/2021","7","18/04/2014","2014","Salud y Bienestar","Salud","Odontología y estudios dentales","Ciencias de la salud","Salud pública","Posgrado","Especializacion universitaria","Presencial","30","2","Semestral","No","Anual","N","Meta","Villavicencio","5642000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","109041","109041","ESPECIALIZACIÓN EN SENSORES DE RF Y SISTEMAS RADAR","ESPECIALISTA EN SENSORES DE RF Y SISTEMAS RADAR","Activo","Registro calificado","14247","10/12/2019","10/12/2019","7","24/01/2020","2020","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Electrónica y automatización","Ingeniería, arquitectura, urbanismo y afines","Ingeniería electrónica, telecomunicaciones y afines","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Anual","N","Meta","Villavicencio",""
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","20977","1.11966390805E+20","MAESTRIA EN ACUICULTURA","MAGISTER EN ACUICULTURA","Activo","Acreditación de alta calidad","24513","10/11/2017","10/11/2017","6","18/02/2005","2005","Agropecuario, Silvicultura, Pesca y Veterinaria","Pesca","Pesca","Agronomía, veterinaria y afines","Zootecnia","Posgrado","Maestria","Presencial","75","4","Anual","No","Anual","N","Meta","Villavicencio","6828194"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","104692","104692","MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS","MAGISTER EN ADMINISTRACIÓN DE NEGOCIOS","Activo","Registro calificado","22133","22/11/2023","07/12/2023","7","07/12/2023","2023","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Maestria","Presencial","60","4","Semestral","No","Anual","N","Meta","Villavicencio","6045000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","109468","109468","MAESTRÍA EN EDUCACIÓN","MAGISTER EN EDUCACIÓN","Activo","Registro calificado","7141","12/05/2020","08/09/2020","7","30/09/2020","2020","Educación","Educación","Ciencias de la educación","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","44","4","Semestral","No","Anual","N","Meta","Villavicencio","4503200"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","104077","104077","MAESTRÍA EN EPIDEMIOLOGÍA","MAGISTER EN EPIDEMIOLOGÍA","Activo","Registro calificado","942","31/01/2022","15/02/2022","7","31/12/2014","2014","Salud y Bienestar","Programas y certificaciones interdisciplinarios relativos a salud y bienestar","Programas y certificaciones interdisciplinarios relativos a salud y bienestar","Ciencias de la salud","Salud pública","Posgrado","Maestria","Presencial","55","4","Periodos","No","Por cohorte","N","Meta","Villavicencio","6630000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","109897","109897","MAESTRÍA EN ESTUDIOS CULTURALES","MAGISTER EN ESTUDIOS CULTURALES","Activo","Registro calificado","8376","29/05/2020","29/05/2020","7","19/03/2021","2021","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Sociología, Antropología y estudios culturales","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","48","4","Semestral","No","Anual","N","Meta","Villavicencio","5824000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","104214","104214","MAESTRIA EN ESTUDIOS DE DESARROLLO LOCAL","MAGÍSTER EN ESTUDIOS DE DESARROLLO LOCAL","Activo","Registro calificado","1353","03/02/2015","05/02/2015","7","06/02/2015","2015","Ciencias Sociales, Periodismo e Información","Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información","Programas y certificaciones interdisciplinarios relativos a ciencias sociales, periodismo e información","Ciencias sociales y humanas","Sociología, trabajo social y afines","Posgrado","Maestria","Presencial","50","4","Semestral","No","Anual","N","Meta","Villavicencio","5304000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","54947","54947","MAESTRÍA EN GESTIÓN AMBIENTAL SOSTENIBLE","MAGÍSTER EN GESTIÓN AMBIENTAL SOSTENIBLE","Activo","Acreditación de alta calidad","23036","30/11/2021","16/12/2021","4","09/11/2009","2009","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Tecnología de protección del medio ambiente","Ingeniería, arquitectura, urbanismo y afines","Ingeniería ambiental, sanitaria y afines","Posgrado","Maestria","Presencial","52","4","Semestral","No","Anual","N","Meta","Villavicencio","6734000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","90787","90787","MAESTRÍA EN PRODUCCIÓN TROPICAL SOSTENIBLE","MAGÍSTER EN PRODUCCIÓN TROPICAL SOSTENIBLE","Activo","Registro calificado","3142","03/03/2017","03/03/2017","7","08/09/2010","2010","Agropecuario, Silvicultura, Pesca y Veterinaria","Agropecuario","Producción agrícola y ganadera","Agronomía, veterinaria y afines","Agronomía","Posgrado","Maestria","Presencial","54","2","Anual","No","Anual","N","Meta","Villavicencio","6188000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","111354","111354","MAESTRÍA EN SALUD FAMILIAR Y COMUNITARIA","MAGISTER EN SALUD FAMILIAR Y COMUNITARIA","Activo","Registro calificado","14009","18/07/2022","19/07/2022","7","19/10/2022","2022","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Trabajo social","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","55","4","Semestral","No","Por cohorte","N","Meta","Villavicencio","6045000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","109469","109469","MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO","MAGÍSTER EN SEGURIDAD Y SALUD EN EL TRABAJO","Activo","Registro calificado","11484","03/07/2020","08/09/2020","7","30/09/2020","2020","Servicios","Servicios de higiene y salud ocupacional","Salud y protección laboral","Sin clasificar","Sin clasificar","Posgrado","Maestria","Presencial","57","4","Semestral","No","Anual","N","Meta","Villavicencio","7254000"
"1119","1119","UNIVERSIDAD DE LOS LLANOS","Activa","Universidad","Oficial","90344","90344","MAESTRIA EN SISTEMAS SOSTENIBLES DE SALUD - PRODUCCIÓN ANIMAL TROPICAL","MAGISTER EN SISTEMAS SOSTENIBLES DE SALUD - PRODUCCIÓN ANIMAL TROPICAL","Activo","Registro calificado","21379","14/11/2023","30/11/2023","7","30/11/2023","2023","Agropecuario, Silvicultura, Pesca y Veterinaria","Veterinaria","Veterinaria","Agronomía, veterinaria y afines","Agronomía","Posgrado","Maestria","Presencial","57","4","Semestral","Si","Anual","N","Meta","Villavicencio","5746000"
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","54839","54839","DOCTORADO EN MEDICINA TROPICAL","DOCTOR EN MEDICINA TROPICAL","Activo","n/a","","","","","02/07/2009","2009","Salud y Bienestar","Salud","Medicina","Ciencias de la salud","Medicina","Posgrado","Doctorado","Presencial","93","8","Semestral","No","","N","Bolívar","Cartagena de Indias",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108288","108288","ESPECIALIZACIÓN EN CALIDAD Y PRODUCCIÓN EN LA INDUSTRIA ALIMENTARIA","ESPECIALISTA EN CALIDAD Y PRODUCCIÓN EN LA INDUSTRIA ALIMENTARIA","Activo","Registro calificado","9339","02/09/2019","02/09/2019","7","16/09/2019","2019","Ingeniería, Industria y Construcción","Industria y procesamiento","Procesamiento de alimentos","Ingeniería, arquitectura, urbanismo y afines","Ingeniería agroindustrial, alimentos y afines","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108285","108285","ESPECIALIZACIÓN EN CONSTRUCCIÓN DE PAZ Y TERRITORIO","ESPECIALISTA E EN CONSTRUCCIÓN DE PAZ Y TERRITORIO","Activo","Registro calificado","9342","02/09/2019","02/09/2019","7","13/09/2019","2019","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Sociología, Antropología y estudios culturales","Ciencias sociales y humanas","Sociología, trabajo social y afines","Posgrado","Especializacion universitaria","Presencial","27","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108292","108292","ESPECIALIZACIÓN EN DERECHO PÚBLICO","ESPECIALISTA EN DERECHO PÚBLICO","Activo","Registro calificado","9344","02/09/2019","02/09/2019","7","16/09/2019","2019","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","111297","111297","ESPECIALIZACIÓN EN ENERGÍAS RENOVABLES","ESPECIALISTA EN ENERGÍAS RENOVABLES","Activo","Registro calificado","15533","04/08/2022","18/08/2022","7","06/09/2022","2022","Ingeniería, Industria y Construcción","Ingeniería y profesiones afines","Electricidad y energía","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","24","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","9465","1.12056140402E+20","ESPECIALIZACION EN EPIDEMIOLOGIA","ESPECIALISTA EN EPIDEMIOLOGIA","Activo","Registro calificado","13934","15/07/2022","18/07/2022","7","14/12/1999","1999","Salud y Bienestar","Salud","Salud no clasificada en otra parte","Ciencias de la salud","Salud pública","Posgrado","Especializacion universitaria","Presencial","36","3","Semestral","No","Semestral","N","Cesar","Valledupar","5138000"
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","7181","1.12053320002E+20","ESPECIALIZACION EN FINANZAS","ESPECIALISTA EN FINANZAS","Activo","n/a","","","","","18/09/1998","1998","Administración de Empresas y Derecho","Educación comercial y administración","Gestión financiera, administración bancaria y seguros","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","","4","Trimestral","No","Trimestral","N","Cesar","Aguachica",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","111561","111561","ESPECIALIZACIÓN EN GERENCIA DE EMPRESAS","ESPECIALISTA EN GERENCIA DE EMPRESAS","Activo","Registro calificado","5515","05/04/2023","11/04/2023","7","25/06/2023","2023","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","24","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","9468","1.12056106582E+20","ESPECIALIZACION EN GERENCIA EN SALUD","ESPECIALISTA EN GERENCIA EN SALUD","Activo","Registro calificado","13153","31/07/2023","02/08/2023","7","14/12/1999","1999","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","25","3","Semestral","No","Semestral","N","Cesar","Valledupar","5658000"
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108319","108319","ESPECIALIZACIÓN EN GESTIÓN DE LA CALIDAD EN ÁREAS QUIRÚRGICAS Y CENTRALES DE ESTERILIZACIÓN","ESPECIALISTA EN GESTIÓN DE LA CALIDAD EN ÁREAS QUIRÚRGICAS Y CENTRALES DE ESTERILIZACIÓN","Activo","Registro calificado","9338","02/09/2019","02/09/2019","7","18/09/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","30","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108353","108353","ESPECIALIZACIÓN EN GESTIÓN DE PROYECTOS CULTURALES","ESPECIALISTA EN GESTIÓN DE PROYECTOS CULTURALES","Activo","Registro calificado","9543","09/09/2019","09/09/2019","7","24/09/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Gestión y administración","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","27","2","Semestral","No","Anual","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108286","108286","ESPECIALIZACIÓN EN GESTIÓN HUMANA Y DESARROLLO ORGANIZACIONAL","ESPECIALISTA EN GESTIÓN HUMANA Y DESARROLLO ORGANIZACIONAL","Activo","Registro calificado","9336","02/09/2019","02/09/2019","7","16/09/2019","2019","Servicios","Servicios personales","Viajes, turismo y actividades recreativas","Economía, administración, contaduría y afines","Economía","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108291","108291","ESPECIALIZACIÓN EN GOBIERNO Y ESTUDIOS POLÍTICOS","ESPECIALISTA EN GOBIERNO Y ESTUDIOS POLÍTICOS","Activo","Registro calificado","9343","02/09/2019","02/09/2019","7","16/09/2019","2019","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Ciencias políticas y educación cívica","Ciencias sociales y humanas","Ciencia política, relaciones internacionales","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108287","108287","ESPECIALIZACIÓN EN INGENIERÍA DE SOFTWARE","ESPECIALISTA EN INGENIERÍA DE SOFTWARE","Activo","Registro calificado","9337","02/09/2019","02/09/2019","7","16/09/2019","2019","Tecnologías de la Información y la Comunicación (TIC)","Tecnologías de la Información y la Comunicación (TIC)","Desarrollo y análisis de software y aplicaciones","Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","109718","109718","ESPECIALIZACIÓN EN NEUROPSICOPEDAGOGÍA","ESPECIALISTA EN NEUROPSICOPEDAGOGÍA","Activo","Registro calificado","19897","21/10/2020","18/11/2020","7","08/01/2021","2021","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Psicología","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","26","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","108289","108289","ESPECIALIZACIÓN EN NORMAS DE ASEGURAMIENTO DE LA INFORMACIÓN (NAI) Y REVISORÍA FISCAL","ESPECIALISTA EN NORMAS DE ASEGURAMIENTO DE LA INFORMACIÓN (NAI) Y REVISORÍA FISCAL","Activo","Registro calificado","9340","02/09/2019","02/09/2019","7","16/09/2019","2019","Administración de Empresas y Derecho","Educación comercial y administración","Contabilidad e impuestos","Economía, administración, contaduría y afines","Contaduría pública","Posgrado","Especializacion universitaria","Presencial","28","2","Semestral","No","Semestral","N","Cesar","Valledupar",""
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","104215","104215","ESPECIALIZACIÓN EN PEDAGOGÍA AMBIENTAL","ESPECIALISTA EN PEDAGOGÍA AMBIENTAL","Activo","Registro calificado","20893","05/12/2014","06/02/2015","7","06/02/2015","2015","Educación","Educación","Ciencias de la educación","Ciencias de la educación","Educación","Posgrado","Especializacion universitaria","Virtual","28","4","Trimestral","No","Trimestral","N","Cesar","Valledupar","1628000"
"1120","1120","UNIVERSIDAD POPULAR DEL CESAR","Activa","Universidad","Oficial","111378","111378","ESPECIALIZACIÓN EN SALUD FAMILIAR Y COMUNITARIA","ESPECIALISTA EN SALUD FAMILIAR Y COMUNITARIA","Activo","Registro calificado","16488","18/08/2022","22/08/2022","7","28/10/2022","2022","Ciencias Sociales, Periodismo e Información","Ciencias sociales y del comportamiento","Trabajo social","Sin clasificar","Sin clasificar","Posgrado","Especializacion universitaria","Presencial","32","2","Semestral","No","Por cohorte","N","Cesar","Valledupar",""
